"N","J","Distribution","Response","Replication","Alpha","Omega"
3000,10,"normal","consistent",34,0.911711256908762,0.912389168993648
3000,10,"normal","consistent",35,0.915470812914986,0.916182471275393
3000,10,"normal","consistent",36,0.888337391157247,0.888619170198595
3000,10,"normal","consistent",37,0.907736018690296,0.907902732162881
3000,10,"normal","consistent",38,0.89066664614558,0.891365241771228
3000,10,"normal","consistent",39,0.905923027361591,0.906302648840953
3000,10,"normal","consistent",40,0.901385589284682,0.901918314566955
3000,10,"normal","consistent",41,0.918423716122851,0.918972493055249
3000,10,"normal","consistent",42,0.911666826371367,0.911957780755334
3000,10,"normal","consistent",43,0.90045236926173,0.901080772033811
3000,10,"normal","consistent",44,0.89049842280338,0.891246078655009
3000,10,"normal","consistent",45,0.902050161524023,0.902414613216593
3000,10,"normal","consistent",46,0.908307240180124,0.909068784430253
3000,10,"normal","consistent",47,0.89910033554112,0.899785753489538
3000,10,"normal","consistent",48,0.922959373820761,0.923576209117342
3000,10,"normal","consistent",49,0.902440891617292,0.902818916647842
3000,10,"normal","consistent",50,0.923281448874928,0.923871341915663
3000,10,"normal","acquiescent",1,0.90013570619808,0.900546396668277
3000,10,"normal","acquiescent",2,0.901396965805518,0.902277063104638
3000,10,"normal","acquiescent",3,0.916895922826746,0.917409063314208
3000,10,"normal","acquiescent",4,0.91850929530524,0.918908197291497
3000,10,"normal","acquiescent",5,0.911798438926344,0.912666794434158
3000,10,"normal","acquiescent",6,0.915825242290186,0.916581487548267
3000,10,"normal","acquiescent",7,0.889746743422913,0.889979860417781
3000,10,"normal","acquiescent",8,0.914859478322719,0.915642906905622
3000,10,"normal","acquiescent",9,0.911604803904723,0.912333912223284
3000,10,"normal","acquiescent",10,0.919061103948018,0.919573001502635
3000,10,"normal","acquiescent",11,0.925426035933273,0.926026386151273
3000,10,"normal","acquiescent",12,0.913104482240613,0.913967862634224
3000,10,"normal","acquiescent",13,0.904991548816563,0.905479259893583
3000,10,"normal","acquiescent",14,0.914247488086994,0.915006433284384
3000,10,"normal","acquiescent",15,0.908165457074017,0.908693451161277
3000,10,"normal","acquiescent",16,0.927108422682451,0.927395767845869
3000,10,"normal","acquiescent",17,0.915446631693388,0.915993684616775
3000,10,"normal","acquiescent",18,0.93020913273876,0.930713230159241
3000,10,"normal","acquiescent",19,0.913678861646358,0.91447727707479
3000,10,"normal","acquiescent",20,0.929619545011296,0.930030927623167
3000,10,"normal","acquiescent",21,0.912083796121761,0.912560900430554
3000,10,"normal","acquiescent",22,0.919690215814542,0.920300288879585
3000,10,"normal","acquiescent",23,0.919074670257499,0.919824048625563
3000,10,"normal","acquiescent",24,0.899894278676069,0.900418246194001
3000,10,"normal","acquiescent",25,0.906180034241366,0.906672035033052
3000,10,"normal","acquiescent",26,0.923839199024501,0.924095613306386
3000,10,"normal","acquiescent",27,0.924383049358662,0.925227201083074
3000,10,"normal","acquiescent",28,0.917492844520972,0.917942438242603
3000,10,"normal","acquiescent",29,0.923249959363219,0.923903951815598
3000,10,"normal","acquiescent",30,0.901220267770252,0.901695470940862
3000,10,"normal","acquiescent",31,0.899901988726031,0.900392693051152
3000,10,"normal","acquiescent",32,0.906572713385366,0.906991781408795
3000,10,"normal","acquiescent",33,0.908156413181636,0.909023613148985
3000,10,"normal","acquiescent",34,0.902693340797778,0.903120077946144
3000,10,"normal","acquiescent",35,0.927987933453598,0.928393688085472
3000,10,"normal","acquiescent",36,0.921272599359439,0.92169888354677
3000,10,"normal","acquiescent",37,0.913548567257072,0.914017392493737
3000,10,"normal","acquiescent",38,0.919560934000093,0.920147672644433
3000,10,"normal","acquiescent",39,0.910442207227407,0.91124107266958
3000,10,"normal","acquiescent",40,0.910829962749966,0.911410238252066
3000,10,"normal","acquiescent",41,0.916729761572049,0.917698418919072
3000,10,"normal","acquiescent",42,0.92006712228652,0.920685504018145
3000,10,"normal","acquiescent",43,0.890520268409756,0.890664832824173
3000,10,"normal","acquiescent",44,0.91645985316626,0.916757898038049
3000,10,"normal","acquiescent",45,0.899540237537729,0.900516107803803
3000,10,"normal","acquiescent",46,0.916746076631261,0.917412777395448
3000,10,"normal","acquiescent",47,0.903020428680793,0.903824092864448
3000,10,"normal","acquiescent",48,0.90427165291273,0.904902065256783
3000,10,"normal","acquiescent",49,0.919353843883785,0.919871187495572
3000,10,"normal","acquiescent",50,0.911136187078735,0.911679953096539
3000,10,"normal","extreme",1,0.908063194241577,0.90889629648994
3000,10,"normal","extreme",2,0.910047652643826,0.910898328781065
3000,10,"normal","extreme",3,0.91018790917309,0.911227690788073
3000,10,"normal","extreme",4,0.905517752197828,0.906142869187214
3000,10,"normal","extreme",5,0.904869055816265,0.905367877777385
3000,10,"normal","extreme",6,0.91053901249881,0.911126353428062
3000,10,"normal","extreme",7,0.922478661281128,0.922561302643398
3000,10,"normal","extreme",8,0.897388725696052,0.898020602789071
3000,10,"normal","extreme",9,0.906320674194618,0.90690005112082
3000,10,"normal","extreme",10,0.905802917590249,0.906621082984897
3000,10,"normal","extreme",11,0.90994752076252,0.910922764584871
3000,10,"normal","extreme",12,0.908025169566501,0.908558367693011
3000,10,"normal","extreme",13,0.907198683683727,0.908197583616559
3000,10,"normal","extreme",14,0.898323102452254,0.898964879335686
3000,10,"normal","extreme",15,0.90397303033173,0.904325300711081
3000,10,"normal","extreme",16,0.892257041844748,0.892863845894066
3000,10,"normal","extreme",17,0.907455853122275,0.908434759819879
3000,10,"normal","extreme",18,0.915393523419358,0.915991387275054
3000,10,"normal","extreme",19,0.904450639298502,0.905335478726338
3000,10,"normal","extreme",20,0.907381747659627,0.908057955220971
3000,10,"normal","extreme",21,0.897374872186716,0.898046261913774
3000,10,"normal","extreme",22,0.914908227481897,0.915861768700001
3000,10,"normal","extreme",23,0.900665465417568,0.901534785128381
3000,10,"normal","extreme",24,0.905316616785112,0.906144661477484
3000,10,"normal","extreme",25,0.902301097824633,0.90294857399052
3000,10,"normal","extreme",26,0.892203117007818,0.892671287718553
3000,10,"normal","extreme",27,0.914727935441257,0.915052913039521
3000,10,"normal","extreme",28,0.903941445511756,0.90452196013228
3000,10,"normal","extreme",29,0.908464903706039,0.909206924126146
3000,10,"normal","extreme",30,0.901741835639218,0.902254394613222
3000,10,"normal","extreme",31,0.908545104672962,0.909684576081593
3000,10,"normal","extreme",32,0.904905271735647,0.905926372580727
3000,10,"normal","extreme",33,0.912596688657306,0.913068187071147
3000,10,"normal","extreme",34,0.913225134664723,0.913672096394711
3000,10,"normal","extreme",35,0.909726194022507,0.910850035641617
3000,10,"normal","extreme",36,0.912854650394705,0.913230357720161
3000,10,"normal","extreme",37,0.886416244487891,0.8869305690944
3000,10,"normal","extreme",38,0.910715518670822,0.911437565486835
3000,10,"normal","extreme",39,0.908999816515436,0.909664266301576
3000,10,"normal","extreme",40,0.907595017815721,0.908407464187301
3000,10,"normal","extreme",41,0.915145122922695,0.916041886006855
3000,10,"normal","extreme",42,0.912177319123515,0.912672598410589
3000,10,"normal","extreme",43,0.919267261846337,0.920356381440393
3000,10,"normal","extreme",44,0.896750839893903,0.897567648682122
3000,10,"normal","extreme",45,0.899607531065022,0.900679548536838
3000,10,"normal","extreme",46,0.90511187912324,0.905627785474184
3000,10,"normal","extreme",47,0.901639394558597,0.902689303141889
3000,10,"normal","extreme",48,0.896089090667898,0.89625459673064
3000,10,"normal","extreme",49,0.907143027665426,0.907502589024106
3000,10,"normal","extreme",50,0.896980377734081,0.897474685297122
3000,10,"normal","inconsistent",1,0.762296623649516,0.762780288749613
3000,10,"normal","inconsistent",2,0.780845479631968,0.781188707257019
3000,10,"normal","inconsistent",3,0.750838759985464,0.751295652580171
3000,10,"normal","inconsistent",4,0.750234741276397,0.750588093746879
3000,10,"normal","inconsistent",5,0.75667430117162,0.757162910672417
3000,10,"normal","inconsistent",6,0.748893533328804,0.749922530260304
3000,10,"normal","inconsistent",7,0.765407745087414,0.765991608606541
3000,10,"normal","inconsistent",8,0.728707656363928,0.729145181648265
3000,10,"normal","inconsistent",9,0.7738797683249,0.774277575717938
3000,10,"normal","inconsistent",10,0.743439570073665,0.744064806694574
3000,10,"normal","inconsistent",11,0.766526884415782,0.767041711558323
3000,10,"normal","inconsistent",12,0.761919642863083,0.76299225454704
3000,10,"normal","inconsistent",13,0.733788950243322,0.734586689931129
3000,10,"normal","inconsistent",14,0.789442396754427,0.790274737463036
3000,10,"normal","inconsistent",15,0.762867382140636,0.763432394098301
3000,10,"normal","inconsistent",16,0.765705219048673,0.766434012396331
3000,10,"normal","inconsistent",17,0.771356832376361,0.771663293702751
3000,10,"normal","inconsistent",18,0.74939716343669,0.750155764726912
3000,10,"normal","inconsistent",19,0.765418135953523,0.765949897175765
3000,10,"normal","inconsistent",20,0.76465211262882,0.765693464791774
3000,10,"normal","inconsistent",21,0.769352185786908,0.770011710314596
3000,10,"normal","inconsistent",22,0.753254165086979,0.754182452385601
3000,10,"normal","inconsistent",23,0.775955985146558,0.776607239697249
3000,10,"normal","inconsistent",24,0.780039512249389,0.780663324450464
3000,10,"normal","inconsistent",25,0.770986462170046,0.771385236324263
3000,10,"normal","inconsistent",26,0.757538388132734,0.757747810129525
3000,10,"normal","inconsistent",27,0.768886502300169,0.769453562252244
3000,10,"normal","inconsistent",28,0.76896259812057,0.769590002102498
3000,10,"normal","inconsistent",29,0.771549828650577,0.772069803639933
3000,10,"normal","inconsistent",30,0.770163545591706,0.770704329601393
3000,10,"normal","inconsistent",31,0.787208947898707,0.787641993188753
3000,10,"normal","inconsistent",32,0.785661249274463,0.786443531362533
3000,10,"normal","inconsistent",33,0.779867326798387,0.780806733177026
3000,10,"normal","inconsistent",34,0.789858124052125,0.790429459447432
3000,10,"normal","inconsistent",35,0.737353980417632,0.737871535507463
3000,10,"normal","inconsistent",36,0.789162024303017,0.789766322344976
3000,10,"normal","inconsistent",37,0.747127752738144,0.74726165213141
3000,10,"normal","inconsistent",38,0.753767819192326,0.754570640982623
3000,10,"normal","inconsistent",39,0.767021443928424,0.76753442009548
3000,10,"normal","inconsistent",40,0.755674630335533,0.756174598388796
3000,10,"normal","inconsistent",41,0.774505784311503,0.77513158040988
3000,10,"normal","inconsistent",42,0.766215743782116,0.766782002862328
3000,10,"normal","inconsistent",43,0.777286494524776,0.777669148969021
3000,10,"normal","inconsistent",44,0.736998755517901,0.737574245804513
3000,10,"normal","inconsistent",45,0.785997372042114,0.786195685495669
3000,10,"normal","inconsistent",46,0.768571469741523,0.769110168972344
3000,10,"normal","inconsistent",47,0.76727861982303,0.767896259924639
3000,10,"normal","inconsistent",48,0.776401334667343,0.7771270867267
3000,10,"normal","inconsistent",49,0.747575814532024,0.747844904509702
3000,10,"normal","inconsistent",50,0.770785727842029,0.771484887613094
3000,10,"skewed","consistent",1,0.909116112013528,0.909558143657259
3000,10,"skewed","consistent",2,0.898403505048124,0.899791092408766
3000,10,"skewed","consistent",3,0.918120726755755,0.918741701108635
3000,10,"skewed","consistent",4,0.91999878423626,0.920490856859392
3000,10,"skewed","consistent",5,0.902403274674154,0.903614451968117
3000,10,"skewed","consistent",6,0.900019738343234,0.900581610516241
3000,10,"skewed","consistent",7,0.921820590438676,0.922470036862299
3000,10,"skewed","consistent",8,0.908641240477295,0.909148774742294
3000,10,"skewed","consistent",9,0.906901956455343,0.907331339382066
3000,10,"skewed","consistent",10,0.900999426685325,0.901617888083629
3000,10,"skewed","consistent",11,0.915742227188135,0.916066415169313
3000,10,"skewed","consistent",12,0.915065127869081,0.915520571802475
3000,10,"skewed","consistent",13,0.907400679165031,0.908474804598347
3000,10,"skewed","consistent",14,0.893509061614379,0.894502270139199
3000,10,"skewed","consistent",15,0.906581659017292,0.908041404453605
3000,10,"skewed","consistent",16,0.919058851452372,0.919892175526986
3000,10,"skewed","consistent",17,0.912050018423422,0.912654984035951
3000,10,"skewed","consistent",18,0.918928260656686,0.919097438972657
3000,10,"skewed","consistent",19,0.897047439189449,0.897830512826697
3000,10,"skewed","consistent",20,0.907849019665723,0.908924208767618
3000,10,"skewed","consistent",21,0.912823152543256,0.913253061854771
3000,10,"skewed","consistent",22,0.902561319432253,0.903154928458222
3000,10,"skewed","consistent",23,0.910138971116839,0.911176010193018
3000,10,"skewed","consistent",24,0.894627448195621,0.894973721764417
3000,10,"skewed","consistent",25,0.887204896134326,0.88760107796996
3000,10,"skewed","consistent",26,0.915941131981312,0.916310929089457
3000,10,"skewed","consistent",27,0.910037419442496,0.910628081758112
3000,10,"skewed","consistent",28,0.888769067633219,0.889810343806234
3000,10,"skewed","consistent",29,0.910295502303645,0.911236931993344
3000,10,"skewed","consistent",30,0.90564505458247,0.906051695327131
3000,10,"skewed","consistent",31,0.904583111712266,0.905120570722594
3000,10,"skewed","consistent",32,0.906618579325391,0.907516759770135
3000,10,"skewed","consistent",33,0.912811763095095,0.913579954583963
3000,10,"skewed","consistent",34,0.904051800807449,0.904950806473304
3000,10,"skewed","consistent",35,0.901115917323121,0.901562190116453
3000,10,"skewed","consistent",36,0.909427289165515,0.909948022052313
3000,10,"skewed","consistent",37,0.885271281478494,0.885662421392085
3000,10,"skewed","consistent",38,0.918276370326352,0.918877827101854
3000,10,"skewed","consistent",39,0.905304892322383,0.906281335159936
3000,10,"skewed","consistent",40,0.907547837325672,0.907869564827844
3000,10,"skewed","consistent",41,0.909732112012199,0.910211666490832
3000,10,"skewed","consistent",42,0.91470465269131,0.915312684872913
3000,10,"skewed","consistent",43,0.907506132873381,0.907905240544152
3000,10,"skewed","consistent",44,0.911230890789192,0.911725375981342
3000,10,"skewed","consistent",45,0.912688589069816,0.913506711555366
3000,10,"skewed","consistent",46,0.915372384763108,0.915643360211036
3000,10,"skewed","consistent",47,0.909774980090934,0.910216834063371
3000,10,"skewed","consistent",48,0.921604483672202,0.922190935518591
3000,10,"skewed","consistent",49,0.894184384239827,0.894904435255622
3000,10,"skewed","consistent",50,0.901463751694584,0.902029322673268
3000,10,"skewed","acquiescent",1,0.9126936826372,0.913462739190071
3000,10,"skewed","acquiescent",2,0.90834696300331,0.908821913162182
3000,10,"skewed","acquiescent",3,0.915654905030088,0.916148716525445
3000,10,"skewed","acquiescent",4,0.888219038410782,0.889244983913669
3000,10,"skewed","acquiescent",5,0.918590564859183,0.91911662861509
3000,10,"skewed","acquiescent",6,0.910048032376755,0.910392758747123
3000,10,"skewed","acquiescent",7,0.91203514826921,0.912476751761537
3000,10,"skewed","acquiescent",8,0.912726477533296,0.913301422612557
3000,10,"skewed","acquiescent",9,0.914563431648051,0.914976443285513
3000,10,"skewed","acquiescent",10,0.895106627340182,0.895539780691229
3000,10,"skewed","acquiescent",11,0.916422862338832,0.917071833526579
3000,10,"skewed","acquiescent",12,0.920104510604445,0.920609725474368
3000,10,"skewed","acquiescent",13,0.922477711868462,0.922940782246985
3000,10,"skewed","acquiescent",14,0.919973151361466,0.920467138576108
3000,10,"skewed","acquiescent",15,0.92140469434676,0.921925492586545
3000,10,"skewed","acquiescent",16,0.9196009292217,0.920466491225606
3000,10,"skewed","acquiescent",17,0.912274849939399,0.912774757429544
3000,10,"skewed","acquiescent",18,0.907705012768441,0.908343303976166
3000,10,"skewed","acquiescent",19,0.91014145295022,0.910637925023692
3000,10,"skewed","acquiescent",20,0.913860155320834,0.914505145716837
3000,10,"skewed","acquiescent",21,0.90759161380591,0.908097946809855
3000,10,"skewed","acquiescent",22,0.903700656359651,0.904560614029062
3000,10,"skewed","acquiescent",23,0.909114267077551,0.909705074552427
3000,10,"skewed","acquiescent",24,0.92749823605149,0.927986108057945
3000,10,"skewed","acquiescent",25,0.910009329385762,0.910745683475836
3000,10,"skewed","acquiescent",26,0.904429558122866,0.905156683272647
3000,10,"skewed","acquiescent",27,0.904625136769365,0.905234601323317
3000,10,"skewed","acquiescent",28,0.907324278719162,0.908165900390536
3000,10,"skewed","acquiescent",29,0.918043986061199,0.918256064680558
3000,10,"skewed","acquiescent",30,0.918797017276045,0.91934216211004
3000,10,"skewed","acquiescent",31,0.911547435555459,0.912117795391801
3000,10,"skewed","acquiescent",32,0.912261344183353,0.912905580384536
3000,10,"skewed","acquiescent",33,0.922359209668733,0.922731160998625
3000,10,"skewed","acquiescent",34,0.910205503306361,0.91083342999259
3000,10,"skewed","acquiescent",35,0.905304867975606,0.905928939811777
3000,10,"skewed","acquiescent",36,0.920824014989313,0.921640944672642
3000,10,"skewed","acquiescent",37,0.923329420392148,0.923672715928608
3000,10,"skewed","acquiescent",38,0.925655521124994,0.92600497070012
3000,10,"skewed","acquiescent",39,0.911199931120522,0.911817748422863
3000,10,"skewed","acquiescent",40,0.919422970973451,0.919787227001038
3000,10,"skewed","acquiescent",41,0.917150004525031,0.917464778633173
3000,10,"skewed","acquiescent",42,0.909533416404875,0.910071167097255
3000,10,"skewed","acquiescent",43,0.912415537562464,0.913456709140736
3000,10,"skewed","acquiescent",44,0.907448561443558,0.907971705349858
3000,10,"skewed","acquiescent",45,0.905337612505684,0.906129047787432
3000,10,"skewed","acquiescent",46,0.898119294290247,0.898639564915543
3000,10,"skewed","acquiescent",47,0.897754186828551,0.898375074560361
3000,10,"skewed","acquiescent",48,0.903985777580651,0.905020408392027
3000,10,"skewed","acquiescent",49,0.909701165835411,0.910188212942869
3000,10,"skewed","acquiescent",50,0.906897567036863,0.907468167452587
3000,10,"skewed","extreme",1,0.890881184698365,0.891758490921476
3000,10,"skewed","extreme",2,0.901464146255243,0.902675222269483
3000,10,"skewed","extreme",3,0.906464788883913,0.907254621948507
3000,10,"skewed","extreme",4,0.905794514183745,0.906634557715783
3000,10,"skewed","extreme",5,0.900525020112793,0.901406945976146
3000,10,"skewed","extreme",6,0.898343262355551,0.89940643095964
3000,10,"skewed","extreme",7,0.930271002314508,0.930501768750482
3000,10,"skewed","extreme",8,0.910998708904068,0.911759137686046
3000,10,"skewed","extreme",9,0.894457243410673,0.895371285592813
3000,10,"skewed","extreme",10,0.901680035047734,0.902520654547525
3000,10,"skewed","extreme",11,0.91094747074061,0.911602727466288
3000,10,"skewed","extreme",12,0.892473315361402,0.893072676325032
3000,10,"skewed","extreme",13,0.906461881694459,0.907118208115628
3000,10,"skewed","extreme",14,0.883721070928521,0.88408517865035
3000,10,"skewed","extreme",15,0.906715166675645,0.907475166864934
3000,10,"skewed","extreme",16,0.89821669584675,0.898884194293285
3000,10,"skewed","extreme",17,0.904386238883331,0.905508713026431
3000,10,"skewed","extreme",18,0.906369053192487,0.9069131535901
3000,10,"skewed","extreme",19,0.89910360539009,0.899663131470063
3000,10,"skewed","extreme",20,0.906462767998212,0.907393229105379
3000,10,"skewed","extreme",21,0.928375834159887,0.928798492173001
3000,10,"skewed","extreme",22,0.906913377755453,0.907543451558914
3000,10,"skewed","extreme",23,0.901168745607589,0.901765457372128
3000,10,"skewed","extreme",24,0.912509486851728,0.913266927134604
3000,10,"skewed","extreme",25,0.910259889123319,0.911046575513027
3000,10,"skewed","extreme",26,0.895397713246697,0.896202915322416
3000,10,"skewed","extreme",27,0.906654924958019,0.907344316872514
3000,10,"skewed","extreme",28,0.889316387045497,0.890169563868667
3000,10,"skewed","extreme",29,0.916042896796338,0.916451435969485
3000,10,"skewed","extreme",30,0.902690902601619,0.903464185737169
3000,10,"skewed","extreme",31,0.910870320189033,0.911511292788676
3000,10,"skewed","extreme",32,0.924510286732369,0.924978969729077
3000,10,"skewed","extreme",33,0.901746468870918,0.902298024626707
3000,10,"skewed","extreme",34,0.914198339070033,0.914862949432249
3000,10,"skewed","extreme",35,0.898363294986164,0.899341859398226
3000,10,"skewed","extreme",36,0.905574589499412,0.906452189480488
3000,10,"skewed","extreme",37,0.899795901121911,0.900012844869865
3000,10,"skewed","extreme",38,0.889835980495217,0.891020202760458
3000,10,"skewed","extreme",39,0.897674791941022,0.898321158296485
3000,10,"skewed","extreme",40,0.913106158987029,0.913751545324904
3000,10,"skewed","extreme",41,0.899350900549142,0.899918922185022
3000,10,"skewed","extreme",42,0.877565612086278,0.878522476787728
3000,10,"skewed","extreme",43,0.919776101015233,0.920261224716868
3000,10,"skewed","extreme",44,0.896904758882921,0.898115490203978
3000,10,"skewed","extreme",45,0.906377990620658,0.906915959580991
3000,10,"skewed","extreme",46,0.905348453422916,0.905994799208974
3000,10,"skewed","extreme",47,0.906137447693637,0.906415627032062
3000,10,"skewed","extreme",48,0.899070723850853,0.899478158456566
3000,10,"skewed","extreme",49,0.904597929856291,0.904828682811326
3000,10,"skewed","extreme",50,0.894562918200123,0.895210587822417
3000,10,"skewed","inconsistent",1,0.760797095565199,0.761283265091604
3000,10,"skewed","inconsistent",2,0.760250489658493,0.760788954812825
3000,10,"skewed","inconsistent",3,0.772374016360883,0.773372695435164
3000,10,"skewed","inconsistent",4,0.754798990689218,0.755243455029032
3000,10,"skewed","inconsistent",5,0.776973008631946,0.77799681172617
3000,10,"skewed","inconsistent",6,0.746496554183774,0.746848492134258
3000,10,"skewed","inconsistent",7,0.766397315036443,0.767017558105728
3000,10,"skewed","inconsistent",8,0.769307189852059,0.770253440110694
3000,10,"skewed","inconsistent",9,0.758289383134577,0.758663273838795
3000,10,"skewed","inconsistent",10,0.774249627874396,0.774819869482525
3000,10,"skewed","inconsistent",11,0.770923427628415,0.771768463619488
3000,10,"skewed","inconsistent",12,0.790835781674065,0.791313325495375
3000,10,"skewed","inconsistent",13,0.763931118967057,0.764749392769522
3000,10,"skewed","inconsistent",14,0.783225014604335,0.783875699766076
3000,10,"skewed","inconsistent",15,0.772093057377029,0.772418219627841
3000,10,"skewed","inconsistent",16,0.755719733636666,0.756544445091388
3000,10,"skewed","inconsistent",17,0.772840895301452,0.773197954905084
3000,10,"skewed","inconsistent",18,0.784057957730064,0.784242896178164
3000,10,"skewed","inconsistent",19,0.756721788455056,0.757014569089402
3000,10,"skewed","inconsistent",20,0.772601447961969,0.773372630456277
3000,10,"skewed","inconsistent",21,0.772952414414521,0.773543412090657
3000,10,"skewed","inconsistent",22,0.793345885429637,0.793797142345408
3000,10,"skewed","inconsistent",23,0.751749104728012,0.752936845094648
3000,10,"skewed","inconsistent",24,0.774464262040789,0.774616287681266
3000,10,"skewed","inconsistent",25,0.767739068678876,0.768485997260366
3000,10,"skewed","inconsistent",26,0.78320121181517,0.783687988092118
3000,10,"skewed","inconsistent",27,0.767160461939463,0.767922755400248
3000,10,"skewed","inconsistent",28,0.745537421870611,0.746424063543175
3000,10,"skewed","inconsistent",29,0.749246762509909,0.749910502237859
3000,10,"skewed","inconsistent",30,0.757430646766167,0.758277581400161
3000,10,"skewed","inconsistent",31,0.761838937003024,0.762380185284776
3000,10,"skewed","inconsistent",32,0.770285543377293,0.771221290413871
3000,10,"skewed","inconsistent",33,0.758420550597306,0.758818582037686
3000,10,"skewed","inconsistent",34,0.781323539165644,0.782254558870998
3000,10,"skewed","inconsistent",35,0.775810549039639,0.776627454409293
3000,10,"skewed","inconsistent",36,0.767959873711384,0.768773708760748
3000,10,"skewed","inconsistent",37,0.741048997091618,0.741928172274701
3000,10,"skewed","inconsistent",38,0.73289412497166,0.733927367633309
3000,10,"skewed","inconsistent",39,0.755892280182001,0.756344431691889
3000,10,"skewed","inconsistent",40,0.784388017363044,0.784836075164105
3000,10,"skewed","inconsistent",41,0.792833602415052,0.793027434996325
3000,10,"skewed","inconsistent",42,0.754222653125515,0.754605126127389
3000,10,"skewed","inconsistent",43,0.746059236053586,0.746621867641166
3000,10,"skewed","inconsistent",44,0.780693442348063,0.781137629475549
3000,10,"skewed","inconsistent",45,0.75840407151175,0.758837261571704
3000,10,"skewed","inconsistent",46,0.783291146385287,0.784237029387774
3000,10,"skewed","inconsistent",47,0.779159162991755,0.779929821151115
3000,10,"skewed","inconsistent",48,0.769871458267788,0.77028286603543
3000,10,"skewed","inconsistent",49,0.752221236987071,0.752797896597937
3000,10,"skewed","inconsistent",50,0.76806281123939,0.768388567319977
3000,10,"heavy","consistent",1,0.911507183580644,0.912173991259226
3000,10,"heavy","consistent",2,0.904464535738754,0.905340772302625
3000,10,"heavy","consistent",3,0.918683655790283,0.918868343363334
3000,10,"heavy","consistent",4,0.896514189795218,0.897420206907366
3000,10,"heavy","consistent",5,0.916470759994118,0.916787143876695
3000,10,"heavy","consistent",6,0.912521221154628,0.913378316920794
3000,10,"heavy","consistent",7,0.902481812714178,0.903275879498414
3000,10,"heavy","consistent",8,0.89056915608423,0.891335422672782
3000,10,"heavy","consistent",9,0.922507868926002,0.923126430168047
3000,10,"heavy","consistent",10,0.861978739382906,0.862311343539416
3000,10,"heavy","consistent",11,0.886450560622927,0.887367401227403
3000,10,"heavy","consistent",12,0.892540845752987,0.894011648126076
3000,10,"heavy","consistent",13,0.876654016559278,0.877914331788626
3000,10,"heavy","consistent",14,0.917170694574719,0.917635049269557
3000,10,"heavy","consistent",15,0.885979925068479,0.886486852008833
3000,10,"heavy","consistent",16,0.92091777355311,0.921310537691789
3000,10,"heavy","consistent",17,0.909091456321738,0.909898247933337
3000,10,"heavy","consistent",18,0.876842962857172,0.877592781071463
3000,10,"heavy","consistent",19,0.906072123369709,0.906704765099964
3000,10,"heavy","consistent",20,0.964628663553679,0.964674262771798
3000,10,"heavy","consistent",21,0.900617839576666,0.901281179148953
3000,10,"heavy","consistent",22,0.904548843919628,0.905228378119738
3000,10,"heavy","consistent",23,0.902817426468818,0.903411997632468
3000,10,"heavy","consistent",24,0.88117106395584,0.882295798028077
3000,10,"heavy","consistent",25,0.952311890338846,0.952356035373074
3000,10,"heavy","consistent",26,0.918649853325572,0.919222625851696
3000,10,"heavy","consistent",27,0.874907190009384,0.875304047153629
3000,10,"heavy","consistent",28,0.883428823746484,0.884477423213771
3000,10,"heavy","consistent",29,0.909626589359831,0.910477217117945
3000,10,"heavy","consistent",30,0.953910805658612,0.953956690205312
3000,10,"heavy","consistent",31,0.8657372095318,0.866952690666845
3000,10,"heavy","consistent",32,0.886733955238979,0.887815268763848
3000,10,"heavy","consistent",33,0.902264923344653,0.903262677909168
3000,10,"heavy","consistent",34,0.904412539671307,0.90531063566886
3000,10,"heavy","consistent",35,0.937751955698712,0.938030049436088
3000,10,"heavy","consistent",36,0.931480657394743,0.931861819658424
3000,10,"heavy","consistent",37,0.920416671748822,0.921386463429267
3000,10,"heavy","consistent",38,0.903785144956696,0.904552743853656
3000,10,"heavy","consistent",39,0.904438898703662,0.905692031077955
3000,10,"heavy","consistent",40,0.898000041609324,0.898591603720699
3000,10,"heavy","consistent",41,0.892995119945148,0.893350990545463
3000,10,"heavy","consistent",42,0.888042712607129,0.889144036482386
3000,10,"heavy","consistent",43,0.934244664148491,0.934410653900788
3000,10,"heavy","consistent",44,0.89423083359236,0.894527897079951
3000,10,"heavy","consistent",45,0.898392343062892,0.899116947819827
3000,10,"heavy","consistent",46,0.901656333936471,0.902368879246304
3000,10,"heavy","consistent",47,0.894556197495785,0.895237619082637
3000,10,"heavy","consistent",48,0.908728507782821,0.909314868229601
3000,10,"heavy","consistent",49,0.878377345003983,0.87965320706885
3000,10,"heavy","consistent",50,0.899898737441476,0.900743438099386
3000,10,"heavy","acquiescent",1,0.924656629688024,0.92504422716197
3000,10,"heavy","acquiescent",2,0.920128644643171,0.920781218287792
3000,10,"heavy","acquiescent",3,0.900028165944116,0.900543369993835
3000,10,"heavy","acquiescent",4,0.91776308324582,0.918392661820124
3000,10,"heavy","acquiescent",5,0.88341072476452,0.883911457054952
3000,10,"heavy","acquiescent",6,0.897043024787642,0.897915045271458
3000,10,"heavy","acquiescent",7,0.894174360834118,0.894742962687765
3000,10,"heavy","acquiescent",8,0.908637781251996,0.909368110788354
3000,10,"heavy","acquiescent",9,0.899852813338377,0.900597494746807
3000,10,"heavy","acquiescent",10,0.90870076250072,0.909568919210982
3000,10,"heavy","acquiescent",11,0.916286793365124,0.917098341495
